landslide_id,event_date,fiscal_period,state_code,district_id,district_name,segment_id,highway_code,latitude,longitude,landslide_type,trigger,material,lithology,land_use,volume_m3,runout_distance_m,slope_angle_deg,elevation_m,rainfall_72h_mm,fatalities,injuries,houses_damaged,road_blocked,blockage_duration_hours,severity,source
LS-01729,2022-09-22,2021-22,AS,D-AS-02,Nagaon,SEG-0006,NH-27,26.54374,92.75051,translational_slide,rainfall,rock,siltstone,jhum_cultivation,86064,210,8.2,69,553.8,0,4,36,True,50.3,major,NDMA
LS-01730,2022-05-01,2021-22,SK,D-SK-02,Mangan,SEG-0051,NH-310,27.6447,88.6978,debris_flow,rainfall,debris,sandstone_shale,forest,29173,176,43.2,1250,389.8,0,3,21,True,105.8,major,NDMA
LS-01731,2021-09-02,2021-22,MZ,D-MZ-01,Aizawl,SEG-0035,NH-306,23.579,92.76151,rockfall,rainfall,rock,quartzite,road_cut,941,39,23.0,1216,438.4,0,0,4,False,0.0,minor,GSI-NLSM
LS-01732,2021-10-17,2021-22,SK,D-SK-01,Gangtok,SEG-0047,NH-10,27.2384,88.49488,translational_slide,rainfall,rock,quartzite,agriculture,1490,49,29.8,1650,273.7,0,0,1,False,0.0,minor,NDMA
LS-01733,2021-07-23,2021-22,AR,D-AR-09,Dibang Valley,SEG-0066,NH-315,28.00333,96.01788,mudslide,rainfall,earth,schist,road_cut,6859,91,43.4,1099,223.2,0,0,2,True,64.0,moderate,SDMA
LS-01734,2021-05-03,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.55066,91.95334,rockfall,rainfall,rock,gneiss,barren,7468,59,34.4,1438,382.1,0,0,1,False,0.0,moderate,GSI-NLSM
LS-01735,2022-07-04,2021-22,AR,D-AR-03,West Kameng,SEG-0064,NH-13-W,27.46172,92.09974,translational_slide,rainfall,rock,gneiss,agriculture,3358,57,25.6,2731,210.1,0,0,4,False,0.0,moderate,PWD-field
LS-01736,2021-06-08,2021-22,AS,D-AS-08,Karbi Anglong,SEG-0071,NH-36,25.88057,93.58929,earth_flow,rainfall,earth,siltstone,forest,1304,25,16.8,165,445.6,0,0,3,True,4.2,minor,GSI-NLSM
LS-01737,2021-07-09,2021-22,NL,D-NL-02,Dimapur,SEG-0021,NH-2,25.78982,93.91446,translational_slide,rainfall,rock,phyllite,road_cut,6149,99,31.3,794,347.3,0,0,0,False,0.0,moderate,SDMA
LS-01738,2021-08-27,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.78532,91.87658,debris_flow,rainfall,debris,gneiss,forest,873,16,33.8,1496,540.9,0,0,1,False,0.0,minor,NDMA
LS-01739,2022-07-13,2021-22,AR,D-AR-03,West Kameng,SEG-0063,NH-13-W,27.13616,92.52687,debris_flow,rainfall,debris,quartzite,jhum_cultivation,3934,30,38.3,2415,475.9,0,0,1,False,0.0,moderate,SDMA
LS-01740,2021-09-11,2021-22,AR,D-AR-03,West Kameng,SEG-0064,NH-13-W,27.32146,92.33,rotational_slide,rainfall,earth,quartzite,agriculture,1114,44,36.6,2731,525.6,0,0,4,False,0.0,minor,SDMA
LS-01741,2022-09-18,2021-22,SK,D-SK-01,Gangtok,SEG-0052,NH-510,27.18244,88.42008,translational_slide,rainfall,rock,gneiss,road_cut,317,12,52.7,1662,480.2,0,0,5,False,0.0,minor,NDMA
LS-01742,2022-05-20,2021-22,SK,D-SK-02,Mangan,SEG-0051,NH-310,27.67357,88.72473,rotational_slide,rainfall,earth,schist,barren,417,16,45.6,1250,230.5,0,0,6,False,0.0,minor,GSI-NLSM
LS-01743,2022-08-02,2021-22,SK,D-SK-03,Namchi,SEG-0054,NH-510,27.21596,88.31096,debris_flow,rainfall,debris,quartzite,agriculture,6489,102,29.2,1727,471.5,0,0,6,True,37.3,moderate,GSI-NLSM
LS-01744,2022-05-10,2021-22,SK,D-SK-03,Namchi,SEG-0054,NH-510,27.1859,88.33914,mudslide,rainfall,earth,phyllite,barren,197,7,44.3,1727,361.6,0,0,6,True,1.0,minor,GSI-NLSM
LS-01745,2021-06-19,2021-22,AS,D-AS-09,Sonitpur,SEG-0062,NH-13-W,26.88919,92.6862,mudslide,toe_erosion,earth,quartzite,settlement,454,24,37.2,1247,11.7,0,0,1,True,1.0,minor,GSI-NLSM
LS-01746,2021-06-22,2021-22,AR,D-AR-09,Dibang Valley,SEG-0066,NH-315,28.02182,95.99186,rockfall,rainfall,rock,gneiss,forest,364,23,39.9,1099,470.7,0,0,4,True,6.6,moderate,SDMA
LS-01747,2022-09-01,2021-22,AR,D-AR-09,Dibang Valley,SEG-0066,NH-315,27.94986,96.13568,debris_flow,rainfall,debris,schist,forest,18592,53,51.2,1099,390.3,0,0,2,True,52.7,moderate,GSI-NLSM
LS-01748,2021-06-20,2021-22,TR,D-TR-01,West Tripura,SEG-0039,NH-8,24.03622,91.55107,mudslide,rainfall,earth,laterite,jhum_cultivation,2627,66,29.2,36,356.4,0,0,1,False,0.0,moderate,GSI-NLSM
LS-01749,2022-08-02,2021-22,TR,D-TR-02,North Tripura,SEG-0043,NH-8,24.37981,92.21345,translational_slide,rainfall,rock,laterite,jhum_cultivation,1329,27,17.6,34,581.3,0,0,1,True,6.7,moderate,NDMA
LS-01750,2022-06-02,2021-22,ML,D-ML-04,East Garo Hills,SEG-0020,NH-27-SPUR,25.45919,90.61283,rotational_slide,anthropogenic_cut,earth,laterite,agriculture,210,19,22.5,450,72.2,0,0,3,True,1.0,minor,SDMA
LS-01751,2022-04-07,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.70037,91.89806,debris_flow,rainfall,debris,gneiss,settlement,31093,179,50.1,1496,234.6,0,2,4,True,50.1,major,NDMA
LS-01752,2021-05-06,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.80428,91.8862,debris_flow,rainfall,debris,quartzite,forest,706,13,47.7,1496,680.6,0,0,4,True,1.0,minor,SDMA
LS-01753,2022-07-11,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.63749,91.88576,translational_slide,toe_erosion,rock,sandstone_shale,jhum_cultivation,1106,16,47.9,1496,98.7,0,0,3,True,1.9,minor,GSI-NLSM
LS-01754,2021-08-10,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.4871,92.11822,debris_flow,rainfall,debris,gneiss,road_cut,619,26,40.2,1438,520.2,0,0,0,False,0.0,minor,PWD-field
LS-01755,2022-08-27,2021-22,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.57715,88.62261,rockfall,toe_erosion,rock,quartzite,settlement,6454,35,36.5,1250,125.2,0,0,1,False,0.0,moderate,PWD-field
LS-01756,2022-09-18,2021-22,AR,D-AR-06,West Siang,SEG-0060,NH-13,28.10815,94.59408,translational_slide,rainfall,rock,sandstone_shale,forest,3040,41,48.6,620,536.0,0,0,3,True,12.0,moderate,NDMA
LS-01757,2021-06-18,2021-22,WB,D-WB-01,Siliguri,SEG-0046,NH-10,27.05988,88.48967,debris_flow,anthropogenic_cut,debris,phyllite,forest,638,33,38.6,886,86.1,0,0,3,True,1.9,minor,GSI-NLSM
LS-01758,2022-06-28,2021-22,WB,D-WB-01,Siliguri,SEG-0046,NH-10,26.8129,88.41713,translational_slide,rainfall,rock,quartzite,barren,235,20,39.3,886,189.7,0,0,2,False,0.0,minor,SDMA
LS-01759,2022-08-01,2021-22,AS,D-AS-01,Kamrup Metropolitan,SEG-0012,NH-6,25.96268,91.83661,rockfall,rainfall,rock,sandstone_shale,forest,4080,66,22.8,775,424.6,1,3,5,True,25.5,major,GSI-NLSM
LS-01760,2022-07-06,2021-22,SK,D-SK-02,Mangan,SEG-0051,NH-310,27.65056,88.70832,translational_slide,seismic,rock,quartzite,settlement,238,21,49.7,1250,34.1,0,0,0,True,1.5,minor,GSI-NLSM
LS-01761,2022-06-19,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.73911,91.88877,rotational_slide,rainfall,earth,schist,jhum_cultivation,4797,76,39.2,1496,868.4,0,0,2,True,6.1,moderate,NDMA
LS-01762,2021-06-26,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.74093,91.87994,debris_flow,rainfall,debris,phyllite,jhum_cultivation,2441,27,41.7,1496,214.9,0,0,3,False,0.0,moderate,PWD-field
LS-01763,2022-06-04,2021-22,SK,D-SK-03,Namchi,SEG-0053,NH-510,27.1564,88.34975,rotational_slide,rainfall,earth,phyllite,barren,184,9,27.7,1675,127.8,0,0,0,False,0.0,minor,GSI-NLSM
LS-01764,2022-06-06,2021-22,AR,D-AR-06,West Siang,SEG-0061,NH-13,28.08793,95.22269,rotational_slide,rainfall,earth,quartzite,agriculture,1419,41,26.0,386,455.9,0,0,5,True,1.9,minor,GSI-NLSM
LS-01765,2022-08-14,2021-22,AR,D-AR-03,West Kameng,SEG-0064,NH-13-W,27.36816,92.2484,rotational_slide,rainfall,earth,quartzite,jhum_cultivation,8595,113,40.2,2731,600.0,0,0,2,True,10.0,moderate,GSI-NLSM
LS-01766,2021-06-26,2021-22,AR,D-AR-05,East Siang,SEG-0065,NH-315,28.0733,95.40861,debris_flow,rainfall,debris,schist,agriculture,454,16,34.3,1060,147.1,0,0,5,True,2.8,minor,NDMA
LS-01767,2021-03-21,2021-22,AR,D-AR-03,West Kameng,SEG-0064,NH-13-W,27.50978,91.99284,mudslide,rainfall,earth,sandstone_shale,barren,14058,135,29.3,2731,264.0,0,0,2,True,12.5,moderate,GSI-NLSM
LS-01768,2022-08-03,2021-22,TR,D-TR-02,North Tripura,SEG-0042,NH-8,24.34556,92.07918,rotational_slide,rainfall,earth,sandstone_shale,forest,3310,68,8.1,45,133.4,0,0,3,False,0.0,moderate,GSI-NLSM
LS-01769,2021-08-22,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.46272,92.15851,rockfall,rainfall,rock,sandstone_shale,settlement,120,10,22.5,1438,358.3,0,0,2,True,1.0,minor,SDMA
LS-01770,2021-08-02,2021-22,ML,D-ML-04,East Garo Hills,SEG-0020,NH-27-SPUR,25.44154,90.61781,rotational_slide,rainfall,earth,siltstone,jhum_cultivation,10704,118,19.3,450,626.7,0,0,6,True,15.1,moderate,PWD-field
LS-01771,2022-07-15,2021-22,ML,D-ML-03,West Garo Hills,SEG-0019,NH-27-SPUR,25.49537,90.49866,rotational_slide,rainfall,earth,siltstone,forest,388,10,15.1,337,200.9,0,0,5,False,0.0,minor,SDMA
LS-01772,2022-07-21,2021-22,AS,D-AS-08,Karbi Anglong,SEG-0068,NH-27-DH,25.69179,93.16025,translational_slide,rainfall,rock,sandstone_shale,settlement,1564,52,38.7,433,194.9,0,0,1,False,0.0,minor,GSI-NLSM
LS-01773,2022-08-27,2021-22,AR,D-AR-06,West Siang,SEG-0060,NH-13,28.08282,94.51996,rockfall,rainfall,rock,quartzite,jhum_cultivation,5352,66,42.2,620,273.9,0,0,6,True,22.2,moderate,PWD-field
LS-01774,2022-05-12,2021-22,ML,D-ML-03,West Garo Hills,SEG-0019,NH-27-SPUR,25.49638,90.57746,rotational_slide,rainfall,earth,laterite,settlement,2136,36,14.9,337,644.1,0,0,5,True,4.5,moderate,GSI-NLSM
LS-01775,2022-06-25,2021-22,NL,D-NL-02,Dimapur,SEG-0021,NH-2,25.70905,94.06717,translational_slide,rainfall,rock,phyllite,settlement,676,19,33.1,794,199.8,0,0,2,False,0.0,minor,NDMA
LS-01776,2021-07-01,2021-22,AR,D-AR-09,Dibang Valley,SEG-0066,NH-315,27.94025,96.12964,translational_slide,rainfall,rock,schist,road_cut,325,26,41.8,1099,594.4,0,0,1,False,0.0,minor,PWD-field
LS-01777,2022-08-16,2021-22,WB,D-WB-01,Siliguri,SEG-0046,NH-10,27.07354,88.49533,translational_slide,rainfall,rock,gneiss,road_cut,31,6,50.3,886,374.0,0,0,6,False,0.0,minor,PWD-field
LS-01778,2022-04-18,2021-22,AS,D-AS-07,Dima Hasao,SEG-0069,NH-27-DH,24.98995,92.8939,rockfall,toe_erosion,rock,sandstone_shale,forest,1425,46,30.1,352,5.1,0,0,1,False,0.0,minor,NDMA
LS-01779,2021-11-19,2021-22,SK,D-SK-03,Namchi,SEG-0053,NH-510,27.15281,88.35248,rockfall,rainfall,rock,gneiss,settlement,3568,62,22.3,1675,202.6,0,0,4,False,0.0,moderate,GSI-NLSM
LS-01780,2021-07-25,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.54235,91.95372,rotational_slide,rainfall,earth,gneiss,road_cut,559,34,38.9,1438,403.0,0,0,4,False,0.0,minor,GSI-NLSM
LS-01781,2021-07-17,2021-22,AR,D-AR-04,Lower Subansiri,SEG-0059,NH-13,27.77575,94.03247,rockfall,rainfall,rock,schist,settlement,984,19,38.6,1092,498.4,0,0,2,True,3.2,minor,GSI-NLSM
LS-01782,2021-07-25,2021-22,MN,D-MN-01,Imphal West,SEG-0032,NH-2-S,24.84496,93.98113,rockfall,rainfall,rock,sandstone_shale,forest,1463,39,46.3,1224,392.4,0,0,1,True,10.0,moderate,GSI-NLSM
LS-01783,2022-08-08,2021-22,SK,D-SK-01,Gangtok,SEG-0052,NH-510,27.16663,88.40091,rockfall,rainfall,rock,quartzite,barren,246,14,46.8,1662,594.9,0,0,5,True,2.3,minor,PWD-field
LS-01784,2022-07-21,2021-22,AR,D-AR-06,West Siang,SEG-0060,NH-13,28.12792,94.70463,translational_slide,toe_erosion,rock,phyllite,jhum_cultivation,2573,46,38.9,620,32.6,0,0,5,True,26.2,moderate,NDMA
LS-01785,2021-05-19,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.63762,91.89292,debris_flow,rainfall,debris,quartzite,forest,2097,20,35.8,1496,214.1,0,0,3,False,0.0,moderate,PWD-field
LS-01786,2022-07-20,2021-22,SK,D-SK-01,Gangtok,SEG-0047,NH-10,27.19471,88.51944,rockfall,rainfall,rock,quartzite,barren,920,14,28.0,1650,174.5,0,0,6,True,3.4,minor,GSI-NLSM
LS-01787,2021-05-06,2021-22,AR,D-AR-06,West Siang,SEG-0061,NH-13,28.07683,95.27463,mudslide,rainfall,earth,quartzite,settlement,475,18,34.2,386,447.4,0,0,6,True,1.0,minor,SDMA
LS-01788,2022-04-26,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.59747,91.89852,debris_flow,seismic,debris,sandstone_shale,forest,1265,20,44.4,1496,18.8,0,0,0,True,1.3,minor,PWD-field
LS-01789,2022-05-19,2021-22,MN,D-MN-01,Imphal West,SEG-0028,NH-37,24.96323,93.56868,rockfall,anthropogenic_cut,rock,sandstone_shale,settlement,1249,36,33.5,1023,64.2,0,0,4,True,1.9,minor,GSI-NLSM
LS-01790,2021-09-27,2021-22,MZ,D-MZ-05,Serchhip,SEG-0036,NH-306,23.19393,92.82908,translational_slide,rainfall,rock,phyllite,barren,1059,30,54.1,1084,148.3,0,0,0,True,3.3,minor,PWD-field
LS-01791,2022-05-16,2021-22,AR,D-AR-01,Papum Pare,SEG-0058,NH-13,27.28694,93.70953,rotational_slide,rainfall,earth,gneiss,road_cut,13454,57,26.8,1002,476.2,0,0,2,False,0.0,moderate,NDMA
LS-01792,2022-06-21,2021-22,NL,D-NL-02,Dimapur,SEG-0021,NH-2,25.84566,93.8267,rotational_slide,anthropogenic_cut,earth,sandstone_shale,settlement,4750,38,38.3,794,110.8,0,0,4,True,4.5,moderate,SDMA
LS-01793,2022-10-01,2021-22,SK,D-SK-03,Namchi,SEG-0054,NH-510,27.23018,88.30759,rotational_slide,rainfall,earth,sandstone_shale,jhum_cultivation,6005,96,31.8,1727,582.3,0,0,1,True,6.2,moderate,PWD-field
LS-01794,2022-07-22,2021-22,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.58576,88.6209,debris_flow,rainfall,debris,phyllite,barren,1772,43,41.0,1250,487.9,0,0,5,True,3.0,minor,GSI-NLSM
LS-01795,2021-07-26,2021-22,NL,D-NL-02,Dimapur,SEG-0021,NH-2,25.78325,93.94912,debris_flow,rainfall,debris,gneiss,road_cut,453,27,36.1,794,375.2,0,0,1,True,1.0,minor,GSI-NLSM
LS-01796,2021-04-09,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0014,NH-6,25.49279,92.11462,rockfall,anthropogenic_cut,rock,sandstone_shale,settlement,920,32,30.9,1438,42.3,0,0,6,False,0.0,minor,SDMA
LS-01797,2022-06-13,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.75523,91.8864,debris_flow,rainfall,debris,schist,forest,173,8,46.3,1496,817.7,0,0,2,False,0.0,minor,GSI-NLSM
LS-01798,2022-07-06,2021-22,AR,D-AR-04,Lower Subansiri,SEG-0059,NH-13,27.61402,93.88001,mudslide,rainfall,earth,quartzite,road_cut,2346,36,43.9,1092,175.4,0,0,6,False,0.0,moderate,PWD-field
LS-01799,2022-08-06,2021-22,MN,D-MN-02,Churachandpur,SEG-0031,NH-2-S,24.72775,93.89573,mudslide,rainfall,earth,schist,road_cut,3059,74,24.3,850,197.1,0,0,3,False,0.0,moderate,SDMA
LS-01800,2022-05-03,2021-22,AS,D-AS-08,Karbi Anglong,SEG-0068,NH-27-DH,25.60384,93.13876,rockfall,rainfall,rock,gneiss,barren,98990,121,46.0,433,439.7,0,1,11,True,643.2,major,PWD-field
LS-01801,2021-09-16,2021-22,SK,D-SK-04,Gyalshing,SEG-0055,NH-510,27.31481,88.24851,debris_flow,rainfall,debris,gneiss,agriculture,11894,120,35.6,1780,512.5,0,0,1,True,45.6,moderate,GSI-NLSM
LS-01802,2022-09-22,2021-22,AR,D-AR-09,Dibang Valley,SEG-0066,NH-315,28.06832,95.93783,rockfall,rainfall,rock,schist,jhum_cultivation,2270,41,42.4,1099,382.0,0,0,5,False,0.0,moderate,PWD-field
LS-01803,2022-07-14,2021-22,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.55567,88.58736,earth_flow,rainfall,earth,gneiss,forest,1654,54,39.5,1250,313.8,0,0,5,False,0.0,minor,SDMA
LS-01804,2022-09-26,2021-22,SK,D-SK-01,Gangtok,SEG-0049,NH-310,27.42544,88.56576,rotational_slide,rainfall,earth,sandstone_shale,road_cut,5188,51,30.5,1450,549.9,0,0,5,False,0.0,moderate,GSI-NLSM
LS-01805,2021-04-23,2021-22,MZ,D-MZ-05,Serchhip,SEG-0036,NH-306,23.13056,92.80824,rockfall,rainfall,rock,quartzite,settlement,58578,100,45.4,1084,467.9,0,3,6,True,145.8,major,GSI-NLSM
LS-01806,2022-05-22,2021-22,NL,D-NL-01,Kohima,SEG-0025,NH-29,26.03433,94.23815,translational_slide,rainfall,rock,schist,agriculture,6261,101,43.2,1378,336.1,0,0,2,False,0.0,moderate,NDMA
LS-01807,2021-06-08,2021-22,SK,D-SK-01,Gangtok,SEG-0047,NH-10,27.20952,88.51886,rockfall,rainfall,rock,sandstone_shale,agriculture,834,22,42.2,1650,598.6,0,0,6,False,0.0,minor,SDMA
LS-01808,2021-07-01,2021-22,MN,D-MN-04,Tamenglong,SEG-0030,NH-37,24.82859,92.87698,translational_slide,rainfall,rock,phyllite,agriculture,8314,44,48.5,642,459.8,0,0,1,False,0.0,moderate,PWD-field
LS-01809,2022-04-01,2021-22,MZ,D-MZ-05,Serchhip,SEG-0036,NH-306,23.10136,92.79781,debris_flow,rainfall,debris,phyllite,settlement,448,19,49.4,1084,373.3,0,0,3,True,1.0,minor,NDMA
LS-01810,2021-07-27,2021-22,NL,D-NL-03,Mokokchung,SEG-0027,NH-29,26.30772,94.61824,rotational_slide,rainfall,earth,gneiss,jhum_cultivation,465,18,42.0,1348,245.0,0,0,4,True,1.0,minor,PWD-field
LS-01811,2021-08-10,2021-22,AR,D-AR-06,West Siang,SEG-0060,NH-13,28.02328,94.31535,debris_flow,rainfall,debris,phyllite,forest,143,9,41.4,620,342.8,0,0,4,False,0.0,minor,SDMA
LS-01812,2021-08-21,2021-22,AS,D-AS-09,Sonitpur,SEG-0062,NH-13-W,26.74965,92.76001,debris_flow,rainfall,debris,schist,agriculture,1813,52,39.7,1247,151.7,0,0,4,True,4.0,minor,SDMA
LS-01813,2021-03-26,2021-22,AS,D-AS-02,Nagaon,SEG-0070,NH-36,25.88483,93.35448,rotational_slide,anthropogenic_cut,earth,laterite,jhum_cultivation,756,32,14.8,123,71.6,0,0,3,True,1.0,minor,NDMA
LS-01814,2022-07-09,2021-22,AR,D-AR-03,West Kameng,SEG-0064,NH-13-W,27.50786,92.00042,translational_slide,anthropogenic_cut,rock,sandstone_shale,barren,280,27,43.2,2731,34.9,0,0,3,True,2.0,minor,GSI-NLSM
LS-01815,2022-04-21,2021-22,SK,D-SK-01,Gangtok,SEG-0052,NH-510,27.21878,88.47218,rotational_slide,rainfall,earth,phyllite,road_cut,3143,65,48.0,1662,327.7,0,0,2,True,3.7,moderate,SDMA
LS-01816,2022-12-19,2021-22,AR,D-AR-05,East Siang,SEG-0065,NH-315,28.10821,95.66391,debris_flow,rainfall,debris,sandstone_shale,agriculture,7542,55,32.9,1060,499.5,0,0,4,True,17.3,moderate,PWD-field
LS-01817,2022-06-09,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.74308,91.87708,rotational_slide,rainfall,earth,schist,forest,1461,27,46.6,1496,766.8,0,0,6,True,3.1,minor,GSI-NLSM
LS-01818,2022-08-16,2021-22,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.51723,88.54794,rotational_slide,toe_erosion,earth,phyllite,barren,687,20,37.6,1250,38.0,0,0,1,False,0.0,minor,NDMA
LS-01819,2022-06-14,2021-22,SK,D-SK-01,Gangtok,SEG-0049,NH-310,27.48927,88.54779,debris_flow,anthropogenic_cut,debris,quartzite,agriculture,11115,53,35.3,1450,96.7,0,0,5,True,41.9,moderate,PWD-field
LS-01820,2021-08-07,2021-22,ML,D-ML-02,West Jaintia Hills,SEG-0015,NH-6,25.01028,92.48952,debris_flow,rainfall,debris,sandstone_shale,agriculture,100,17,38.3,701,273.9,0,0,0,True,1.0,minor,GSI-NLSM
LS-01821,2021-08-05,2021-22,AS,D-AS-07,Dima Hasao,SEG-0069,NH-27-DH,25.0226,92.90763,rockfall,rainfall,rock,quartzite,agriculture,17099,74,33.7,352,216.3,0,0,5,False,0.0,moderate,NDMA
LS-01822,2022-04-10,2021-22,NL,D-NL-03,Mokokchung,SEG-0027,NH-29,26.31003,94.61498,rotational_slide,rainfall,earth,schist,settlement,10294,71,46.4,1348,174.5,0,0,1,False,0.0,moderate,PWD-field
LS-01823,2022-08-09,2021-22,AS,D-AS-04,Dibrugarh,SEG-0011,NH-27,27.46641,94.97242,mudslide,rainfall,earth,alluvium,road_cut,1663,24,13.0,112,411.3,0,0,3,True,1.0,minor,SDMA
LS-01824,2021-07-20,2021-22,MZ,D-MZ-01,Aizawl,SEG-0037,NH-302,23.66875,92.88314,debris_flow,rainfall,debris,schist,jhum_cultivation,259,11,52.5,1405,315.7,2,4,6,True,4.3,major,GSI-NLSM
LS-01825,2021-09-12,2021-22,SK,D-SK-01,Gangtok,SEG-0052,NH-510,27.19532,88.44512,debris_flow,rainfall,debris,sandstone_shale,settlement,1002,21,43.1,1662,607.1,0,0,1,True,2.7,minor,PWD-field
LS-01826,2021-06-20,2021-22,SK,D-SK-02,Mangan,SEG-0050,NH-310,27.57798,88.60858,rotational_slide,rainfall,earth,phyllite,forest,4005,78,45.8,1250,284.1,0,0,5,True,21.9,moderate,SDMA
LS-01827,2021-05-15,2021-22,NL,D-NL-04,Wokha,SEG-0026,NH-29,26.16364,94.34024,translational_slide,rainfall,rock,quartzite,jhum_cultivation,1863,59,41.3,1319,278.3,0,0,3,True,6.8,moderate,PWD-field
LS-01828,2021-07-07,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.71711,91.8914,rockfall,rainfall,rock,quartzite,jhum_cultivation,66,13,38.4,1496,317.1,0,0,6,False,0.0,minor,GSI-NLSM
LS-01829,2022-06-26,2021-22,SK,D-SK-01,Gangtok,SEG-0052,NH-510,27.20567,88.43979,mudslide,toe_erosion,earth,phyllite,jhum_cultivation,46505,159,42.5,1662,128.7,0,4,7,True,117.4,major,PWD-field
LS-01830,2021-04-15,2021-22,AR,D-AR-03,West Kameng,SEG-0063,NH-13-W,27.21568,92.45575,translational_slide,seismic,rock,schist,jhum_cultivation,4101,55,32.5,2415,15.8,0,0,2,True,7.3,moderate,GSI-NLSM
LS-01831,2021-06-19,2021-22,SK,D-SK-01,Gangtok,SEG-0047,NH-10,27.19379,88.52334,debris_flow,rainfall,debris,phyllite,road_cut,2290,65,26.6,1650,281.7,0,0,4,True,9.8,moderate,SDMA
LS-01832,2021-07-09,2021-22,TR,D-TR-01,West Tripura,SEG-0039,NH-8,24.02367,91.54482,debris_flow,rainfall,debris,phyllite,forest,1375,52,17.4,36,327.1,0,0,1,True,1.0,minor,NDMA
LS-01833,2021-07-13,2021-22,ML,D-ML-02,West Jaintia Hills,SEG-0015,NH-6,25.20347,92.35637,rockfall,rainfall,rock,gneiss,forest,37214,95,39.3,701,363.1,0,0,27,True,121.2,major,SDMA
LS-01834,2021-04-10,2021-22,ML,D-ML-01,East Khasi Hills,SEG-0013,NH-6,25.67718,91.88841,translational_slide,toe_erosion,rock,gneiss,forest,2097,56,52.8,1496,4.5,0,0,0,False,0.0,moderate,GSI-NLSM
LS-01835,2021-06-01,2021-22,AS,D-AS-08,Karbi Anglong,SEG-0071,NH-36,25.8824,93.61419,rockfall,seismic,rock,phyllite,settlement,1976,31,13.8,165,126.5,0,0,2,False,0.0,minor,GSI-NLSM
LS-01836,2021-06-16,2021-22,SK,D-SK-01,Gangtok,SEG-0052,NH-510,27.2425,88.49625,debris_flow,rainfall,debris,phyllite,forest,1096,17,44.0,1662,500.7,0,0,6,True,6.6,moderate,PWD-field
LS-01837,2022-06-01,2021-22,SK,D-SK-01,Gangtok,SEG-0047,NH-10,27.18667,88.52283,translational_slide,anthropogenic_cut,rock,schist,agriculture,7350,79,28.6,1650,62.3,0,0,4,True,16.7,moderate,GSI-NLSM
LS-01838,2022-08-09,2021-22,NL,D-NL-01,Kohima,SEG-0022,NH-2,25.66725,94.10492,rockfall,anthropogenic_cut,rock,schist,settlement,4375,73,31.1,1252,64.4,0,0,6,True,27.1,moderate,GSI-NLSM
LS-01839,2022-10-04,2021-22,MZ,D-MZ-05,Serchhip,SEG-0036,NH-306,23.11721,92.79354,rockfall,rainfall,rock,phyllite,jhum_cultivation,753,31,41.1,1084,463.1,0,0,0,True,2.0,minor,GSI-NLSM
LS-01840,2021-07-02,2021-22,SK,D-SK-03,Namchi,SEG-0054,NH-510,27.2032,88.32371,translational_slide,rainfall,rock,quartzite,barren,2947,46,47.2,1727,361.0,1,2,4,False,0.0,major,GSI-NLSM
LS-01841,2021-07-28,2021-22,SK,D-SK-03,Namchi,SEG-0053,NH-510,27.13776,88.32877,earth_flow,rainfall,earth,sandstone_shale,road_cut,2458,45,21.5,1675,218.3,0,0,1,False,0.0,moderate,NDMA
LS-01842,2022-05-11,2021-22,NL,D-NL-03,Mokokchung,SEG-0027,NH-29,26.30927,94.56531,translational_slide,toe_erosion,rock,gneiss,road_cut,340,27,43.3,1348,98.5,0,0,1,False,0.0,minor,GSI-NLSM
LS-01843,2021-06-27,2021-22,AS,D-AS-07,Dima Hasao,SEG-0069,NH-27-DH,25.0153,92.90352,translational_slide,rainfall,rock,gneiss,forest,13241,126,18.4,352,233.0,0,0,2,True,121.0,major,GSI-NLSM
LS-01844,2022-07-28,2021-22,AR,D-AR-06,West Siang,SEG-0060,NH-13,28.03612,94.35399,debris_flow,rainfall,debris,quartzite,forest,651,33,46.3,620,344.9,0,0,1,False,0.0,minor,NDMA
