disruption_id,segment_id,district_id,state_code,highway_code,cause,linked_landslide_id,start_time,end_time,duration_hours,closure_type,severity,vehicles_stranded,cargo_tonnes_affected,essential_cargo_affected,cargo_type,alternate_route_available,alternate_segment_id,detour_extra_km,restoration_agency,restoration_cost_inr,estimated_economic_loss_inr,rainfall_72h_mm,susceptibility_class,fiscal_period
DSR-00719,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-01240,2021-06-24T21:00:00,2021-06-25T02:54:00,5.9,partial,moderate,15,111.0,False,relief_supplies,True,SEG-0014,52.5,NHIDCL,523139,199324,400.0,very_high,2021-22
DSR-00800,SEG-0033,D-AS-06,AS,NH-306,landslide,LS-01390,2021-06-24T23:30:00,2021-06-25T08:00:00,8.5,partial,moderate,58,277.9,True,fuel,True,SEG-0016,50.6,State PWD,401109,563175,257.3,low,2021-22
DSR-02230,SEG-0045,D-AS-12,AS,NH-8,fallen_tree,,2021-06-26T12:15:00,2021-06-27T08:51:00,20.6,full,moderate,90,755.0,False,vaccines,True,SEG-0015,86.5,NHIDCL,282396,1035432,111.8,low,2021-22
DSR-01022,SEG-0065,D-AR-05,AR,NH-315,landslide,LS-01766,2021-06-26T14:30:00,2021-06-26T17:18:00,2.8,partial,minor,0,0.0,True,construction_material,True,SEG-0061,125.2,BRO (Border Roads Organisation),154430,0,147.1,high,2021-22
DSR-01068,SEG-0069,D-AS-07,AS,NH-27-DH,landslide,LS-01843,2021-06-27T12:30:00,2021-07-02T13:30:00,121.0,full,major,100,598.3,False,lpg_cylinders,True,SEG-0030,82.4,State PWD,7796309,2385067,233.0,high,2021-22
DSR-00878,SEG-0037,D-MZ-01,MZ,NH-302,landslide,LS-01513,2021-06-27T13:30:00,2021-06-28T00:24:00,10.9,full,major,26,185.9,False,fuel,True,SEG-0035,103.6,NDRF,555502,189692,257.7,high,2021-22
DSR-00726,SEG-0063,D-AR-03,AR,NH-13-W,landslide,LS-01251,2021-06-27T17:30:00,2021-06-29T05:36:00,36.1,full,moderate,26,176.2,True,agri_produce,True,SEG-0064,158.3,NDRF,724060,807404,555.2,high,2021-22
DSR-01080,SEG-0020,D-ML-04,ML,NH-27-SPUR,landslide,LS-01861,2021-06-27T22:45:00,2021-06-28T00:27:00,1.7,partial,minor,98,677.9,False,construction_material,True,SEG-0019,57.8,State PWD,82942,2323322,215.6,moderate,2021-22
DSR-01708,SEG-0017,D-AS-01,AS,NH-27-SPUR,fallen_tree,,2021-06-28T03:15:00,2021-06-29T07:57:00,28.7,full,moderate,14,116.2,True,vaccines,True,SEG-0005,206.9,SDRF,1183882,419737,40.2,low,2021-22
DSR-00706,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-01215,2021-06-28T10:15:00,2021-06-28T16:09:00,5.9,partial,moderate,54,375.0,True,fuel,True,SEG-0014,84.7,NHIDCL,574410,1385615,926.7,very_high,2021-22
DSR-00961,SEG-0049,D-SK-01,SK,NH-310,landslide,LS-01659,2021-07-01T22:45:00,2021-07-04T17:45:00,67.0,full,moderate,114,591.4,True,construction_material,True,SEG-0052,87.3,SDRF,5144770,953047,223.8,high,2021-22
DSR-01763,SEG-0040,D-TR-03,TR,NH-8,bridge_damage,,2021-07-02T10:00:00,2021-07-04T05:36:00,43.6,full,moderate,0,0.0,False,food_grains,True,SEG-0041,61.7,NHIDCL,936708,0,198.4,moderate,2021-22
DSR-00793,SEG-0022,D-NL-01,NL,NH-2,landslide,LS-01374,2021-07-02T15:30:00,2021-07-02T16:30:00,1.0,partial,minor,0,0.0,False,vaccines,True,SEG-0023,68.3,SDRF,134097,0,122.7,high,2021-22
DSR-01073,SEG-0069,D-AS-07,AS,NH-27-DH,landslide,LS-01850,2021-07-04T09:15:00,2021-07-04T12:09:00,2.9,partial,minor,17,135.4,False,fuel,True,SEG-0033,136.6,SDRF,56928,274423,56.1,high,2021-22
DSR-02154,SEG-0026,D-NL-04,NL,NH-29,accident_blockage,,2021-07-04T15:45:00,2021-07-05T09:45:00,18.0,full,moderate,20,89.0,False,food_grains,True,SEG-0025,65.1,BRO (Border Roads Organisation),640583,420534,18.5,high,2021-22
DSR-01992,SEG-0044,D-AS-12,AS,NH-8,road_subsidence,,2021-07-04T21:00:00,2021-07-09T22:18:00,121.3,full,major,75,357.7,False,construction_material,True,SEG-0043,34.2,SDRF,3788909,922502,303.1,low,2021-22
DSR-00885,SEG-0059,D-AR-04,AR,NH-13,landslide,LS-01528,2021-07-05T01:15:00,2021-07-05T15:21:00,14.1,full,moderate,113,508.1,False,vaccines,True,SEG-0058,85.5,BRO (Border Roads Organisation),562349,873984,537.5,very_high,2021-22
DSR-01880,SEG-0056,D-AS-09,AS,NH-15,accident_blockage,,2021-07-05T22:30:00,2021-07-06T19:24:00,20.9,full,moderate,32,287.7,True,food_grains,True,SEG-0006,57.5,NDRF,181575,1157553,184.3,low,2021-22
DSR-00841,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-01464,2021-07-06T06:45:00,2021-07-14T07:09:00,192.4,full,major,23,165.3,False,agri_produce,True,SEG-0014,43.0,State PWD,4864158,286371,488.4,very_high,2021-22
DSR-00933,SEG-0052,D-SK-01,SK,NH-510,landslide,LS-01609,2021-07-06T13:30:00,2021-07-06T17:00:00,3.5,partial,minor,0,0.0,False,relief_supplies,True,SEG-0048,29.4,BRO (Border Roads Organisation),116925,0,191.5,very_high,2021-22
DSR-00814,SEG-0029,D-MN-04,MN,NH-37,landslide,LS-01413,2021-07-06T18:00:00,2021-07-06T19:00:00,1.0,partial,minor,88,603.2,False,fuel,True,SEG-0028,87.2,SDRF,79114,867612,381.3,moderate,2021-22
DSR-00854,SEG-0067,D-AR-07,AR,NH-315,landslide,LS-01483,2021-07-06T21:00:00,2021-07-08T13:12:00,40.2,full,moderate,44,262.2,True,food_grains,True,SEG-0066,98.5,BRO (Border Roads Organisation),1509014,399262,488.0,moderate,2021-22
DSR-00958,SEG-0064,D-AR-03,AR,NH-13-W,landslide,LS-01653,2021-07-07T10:00:00,2021-07-08T08:24:00,22.4,full,moderate,68,587.1,False,vaccines,True,SEG-0063,81.1,SDRF,1373377,2148446,537.2,very_high,2021-22
DSR-00804,SEG-0049,D-SK-01,SK,NH-310,landslide,LS-01397,2021-07-07T12:45:00,2021-07-07T21:45:00,9.0,partial,moderate,26,189.1,False,relief_supplies,True,SEG-0050,32.2,BRO (Border Roads Organisation),919194,452133,271.1,high,2021-22
DSR-00740,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-01276,2021-07-08T02:00:00,2021-07-09T04:54:00,26.9,full,moderate,92,414.3,False,agri_produce,True,SEG-0012,36.3,BRO (Border Roads Organisation),745579,1563357,41.8,very_high,2021-22
DSR-02098,SEG-0058,D-AR-01,AR,NH-13,road_subsidence,,2021-07-08T12:00:00,2021-07-15T19:30:00,175.5,full,major,18,79.7,False,construction_material,True,SEG-0059,117.7,SDRF,5773713,283455,90.5,high,2021-22
DSR-01700,SEG-0020,D-ML-04,ML,NH-27-SPUR,flood,,2021-07-08T15:45:00,2021-07-09T08:27:00,16.7,full,moderate,71,428.1,True,lpg_cylinders,True,SEG-0019,98.4,NHIDCL,229686,513026,258.3,moderate,2021-22
DSR-01102,SEG-0028,D-MN-01,MN,NH-37,landslide,LS-01904,2021-07-08T17:15:00,2021-07-10T08:33:00,39.3,full,moderate,39,278.0,True,construction_material,True,SEG-0029,85.3,SDRF,4050092,807065,400.5,high,2021-22
DSR-01062,SEG-0039,D-TR-01,TR,NH-8,landslide,LS-01832,2021-07-09T07:30:00,2021-07-09T08:30:00,1.0,partial,minor,32,105.7,False,fuel,True,SEG-0040,37.2,BRO (Border Roads Organisation),20002,532662,327.1,moderate,2021-22
DSR-00825,SEG-0046,D-WB-01,WB,NH-10,landslide,LS-01434,2021-07-10T00:45:00,2021-07-10T03:33:00,2.8,partial,moderate,0,0.0,False,vaccines,True,SEG-0001,402.3,State PWD,347816,0,323.3,very_high,2021-22
DSR-02253,SEG-0013,D-ML-01,ML,NH-6,fallen_tree,,2021-07-10T12:00:00,2021-07-11T02:36:00,14.6,full,moderate,50,138.9,False,relief_supplies,True,SEG-0012,61.9,NHIDCL,576898,554737,55.4,very_high,2021-22
DSR-01088,SEG-0030,D-MN-04,MN,NH-37,landslide,LS-01871,2021-07-12T02:00:00,2021-07-12T05:18:00,3.3,partial,minor,28,114.2,True,lpg_cylinders,True,SEG-0033,79.4,BRO (Border Roads Organisation),281176,377085,395.9,moderate,2021-22
DSR-00807,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-01400,2021-07-12T18:30:00,2021-07-12T21:00:00,2.5,partial,minor,0,0.0,False,medicines,True,SEG-0014,43.1,BRO (Border Roads Organisation),53239,0,215.6,very_high,2021-22
DSR-01063,SEG-0015,D-ML-02,ML,NH-6,landslide,LS-01833,2021-07-13T09:30:00,2021-07-18T10:42:00,121.2,full,major,49,282.4,False,agri_produce,True,SEG-0016,26.9,BRO (Border Roads Organisation),15263056,515463,363.1,high,2021-22
DSR-02209,SEG-0048,D-SK-01,SK,NH-10,protest_blockade,,2021-07-14T07:15:00,2021-07-14T22:45:00,15.5,full,moderate,33,92.5,True,relief_supplies,True,SEG-0052,62.8,NDRF,313247,499754,111.6,high,2021-22
DSR-00964,SEG-0054,D-SK-03,SK,NH-510,landslide,LS-01662,2021-07-15T11:30:00,2021-07-15T13:48:00,2.3,partial,minor,76,333.2,False,vaccines,True,SEG-0055,18.5,SDRF,71692,834940,311.4,high,2021-22
DSR-00989,SEG-0054,D-SK-03,SK,NH-510,landslide,LS-01710,2021-07-15T14:45:00,2021-07-15T20:45:00,6.0,partial,minor,40,216.4,True,relief_supplies,True,SEG-0055,19.7,NDRF,309261,665276,271.9,high,2021-22
DSR-00971,SEG-0026,D-NL-04,NL,NH-29,landslide,LS-01675,2021-07-16T00:00:00,2021-07-25T16:24:00,232.4,full,major,0,0.0,False,construction_material,True,SEG-0025,81.4,NDRF,9774681,0,138.8,high,2021-22
DSR-01905,SEG-0002,D-AS-10,AS,NH-27,accident_blockage,,2021-07-16T02:30:00,2021-07-16T11:54:00,9.4,partial,moderate,35,285.3,True,lpg_cylinders,True,SEG-0003,53.5,SDRF,103042,986578,72.9,low,2021-22
DSR-02014,SEG-0040,D-TR-03,TR,NH-8,fallen_tree,,2021-07-16T15:00:00,2021-07-17T02:54:00,11.9,partial,moderate,0,0.0,False,lpg_cylinders,True,SEG-0039,99.3,SDRF,202188,0,144.2,moderate,2021-22
DSR-01076,SEG-0060,D-AR-06,AR,NH-13,landslide,LS-01854,2021-07-17T13:15:00,2021-07-17T16:51:00,3.6,partial,minor,0,0.0,False,fuel,True,SEG-0059,103.2,NHIDCL,80982,0,43.9,very_high,2021-22
DSR-00996,SEG-0068,D-AS-08,AS,NH-27-DH,landslide,LS-01721,2021-07-17T18:00:00,2021-07-17T20:42:00,2.7,partial,minor,0,0.0,False,fuel,True,SEG-0069,59.3,BRO (Border Roads Organisation),151140,0,191.5,high,2021-22
DSR-01028,SEG-0059,D-AR-04,AR,NH-13,landslide,LS-01781,2021-07-17T23:15:00,2021-07-18T02:27:00,3.2,partial,minor,60,284.1,False,food_grains,True,SEG-0058,76.1,NHIDCL,282498,657945,498.4,very_high,2021-22
DSR-01095,SEG-0043,D-TR-02,TR,NH-8,landslide,LS-01884,2021-07-18T14:30:00,2021-07-18T16:54:00,2.4,partial,minor,0,0.0,False,food_grains,True,SEG-0044,123.5,NDRF,184195,0,578.3,moderate,2021-22
DSR-02201,SEG-0013,D-ML-01,ML,NH-6,protest_blockade,,2021-07-19T06:30:00,2021-07-19T18:06:00,11.6,partial,moderate,33,169.5,False,relief_supplies,True,SEG-0014,58.9,BRO (Border Roads Organisation),315785,730976,190.3,very_high,2021-22
DSR-02118,SEG-0045,D-AS-12,AS,NH-8,accident_blockage,,2021-07-20T02:15:00,2021-07-20T08:03:00,5.8,partial,minor,9,31.6,True,construction_material,True,SEG-0015,96.6,State PWD,45146,70283,73.2,low,2021-22
DSR-00860,SEG-0013,D-ML-01,ML,NH-6,landslide,LS-01489,2021-07-20T10:15:00,2021-07-20T13:09:00,2.9,partial,minor,0,0.0,True,fuel,True,SEG-0014,52.2,NHIDCL,86207,0,268.2,very_high,2021-22
DSR-00775,SEG-0047,D-SK-01,SK,NH-10,landslide,LS-01336,2021-07-20T14:45:00,2021-07-20T16:51:00,2.1,partial,minor,25,95.6,False,medicines,True,SEG-0046,124.7,State PWD,268444,265210,440.6,high,2021-22
DSR-00911,SEG-0064,D-AR-03,AR,NH-13-W,landslide,LS-01564,2021-07-20T20:00:00,2021-07-20T22:06:00,2.1,full,major,68,510.2,False,food_grains,True,SEG-0063,48.5,BRO (Border Roads Organisation),226226,2284561,609.6,very_high,2021-22
DSR-02082,SEG-0033,D-AS-06,AS,NH-306,flood,,2021-07-20T21:00:00,2021-07-23T13:48:00,64.8,full,moderate,0,0.0,True,vaccines,True,SEG-0034,130.7,BRO (Border Roads Organisation),3205213,0,437.3,low,2021-22
DSR-00703,SEG-0065,D-AR-05,AR,NH-315,landslide,LS-01210,2021-07-20T21:45:00,2021-07-20T23:51:00,2.1,partial,minor,74,445.6,False,agri_produce,True,SEG-0061,125.8,State PWD,116767,1027887,7.4,high,2021-22
DSR-01055,SEG-0037,D-MZ-01,MZ,NH-302,landslide,LS-01824,2021-07-20T22:00:00,2021-07-21T02:18:00,4.3,full,major,46,356.7,False,construction_material,True,SEG-0035,84.5,SDRF,214099,986843,315.7,high,2021-22
DSR-00882,SEG-0046,D-WB-01,WB,NH-10,landslide,LS-01522,2021-07-21T01:45:00,2021-07-21T10:39:00,8.9,partial,moderate,0,0.0,True,fuel,True,SEG-0047,13.1,NDRF,1174241,0,572.2,very_high,2021-22
DSR-02284,SEG-0015,D-ML-02,ML,NH-6,protest_blockade,,2021-07-21T08:15:00,2021-07-21T09:15:00,1.0,partial,minor,22,190.3,True,vaccines,True,SEG-0014,46.3,NDRF,35937,411503,138.9,high,2021-22
DSR-00778,SEG-0065,D-AR-05,AR,NH-315,landslide,LS-01341,2021-07-22T12:30:00,2021-07-22T15:00:00,2.5,partial,minor,0,0.0,False,fuel,True,SEG-0061,69.2,NDRF,100523,0,447.3,high,2021-22
DSR-01003,SEG-0066,D-AR-09,AR,NH-315,landslide,LS-01733,2021-07-23T18:45:00,2021-07-26T10:45:00,64.0,full,moderate,91,770.0,True,construction_material,True,SEG-0067,95.8,NHIDCL,3328207,3270233,223.2,very_high,2021-22
DSR-02015,SEG-0022,D-NL-01,NL,NH-2,protest_blockade,,2021-07-23T22:45:00,2021-07-24T07:21:00,8.6,partial,moderate,0,0.0,False,construction_material,True,SEG-0021,60.8,SDRF,410734,0,177.4,high,2021-22
DSR-01081,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-01862,2021-07-24T13:45:00,2021-08-01T12:33:00,190.8,full,major,173,618.7,False,medicines,True,SEG-0015,122.9,SDRF,10850490,983112,258.7,high,2021-22
DSR-00753,SEG-0037,D-MZ-01,MZ,NH-302,landslide,LS-01297,2021-07-24T15:00:00,2021-07-25T01:00:00,10.0,partial,moderate,20,94.8,False,lpg_cylinders,True,SEG-0034,111.9,NDRF,231279,315460,171.3,high,2021-22
DSR-00932,SEG-0068,D-AS-08,AS,NH-27-DH,landslide,LS-01608,2021-07-24T17:30:00,2021-07-25T03:12:00,9.7,partial,moderate,90,706.9,True,medicines,True,SEG-0069,72.5,BRO (Border Roads Organisation),548592,1351574,59.8,high,2021-22
DSR-00931,SEG-0048,D-SK-01,SK,NH-10,landslide,LS-01607,2021-07-25T11:00:00,2021-07-25T18:48:00,7.8,partial,moderate,0,0.0,True,agri_produce,True,SEG-0049,46.4,NDRF,992053,0,72.6,high,2021-22
DSR-01029,SEG-0032,D-MN-01,MN,NH-2-S,landslide,LS-01782,2021-07-25T15:30:00,2021-07-26T01:30:00,10.0,partial,moderate,61,231.9,False,construction_material,True,SEG-0028,88.3,NHIDCL,558822,463026,392.4,high,2021-22
DSR-00708,SEG-0028,D-MN-01,MN,NH-37,landslide,LS-01217,2021-07-26T00:45:00,2021-07-27T00:03:00,23.3,full,moderate,0,0.0,False,construction_material,True,SEG-0024,59.1,BRO (Border Roads Organisation),792838,0,285.9,high,2021-22
DSR-01040,SEG-0021,D-NL-02,NL,NH-2,landslide,LS-01795,2021-07-26T18:00:00,2021-07-26T19:00:00,1.0,partial,minor,34,150.5,True,relief_supplies,True,SEG-0022,44.2,NDRF,116449,458584,375.2,high,2021-22
DSR-01767,SEG-0001,D-WB-01,WB,NH-27,flood,,2021-07-27T07:30:00,2021-08-01T00:00:00,112.5,full,major,10,64.5,False,construction_material,True,SEG-0002,106.3,State PWD,5370251,271225,442.6,low,2021-22
DSR-01045,SEG-0027,D-NL-03,NL,NH-29,landslide,LS-01810,2021-07-27T09:45:00,2021-07-27T10:45:00,1.0,partial,minor,0,0.0,False,medicines,True,SEG-0026,68.8,BRO (Border Roads Organisation),132111,0,245.0,high,2021-22
DSR-01091,SEG-0062,D-AS-09,AS,NH-13-W,landslide,LS-01876,2021-07-27T22:00:00,2021-07-28T11:24:00,13.4,full,catastrophic,0,0.0,True,fuel,True,SEG-0006,52.7,BRO (Border Roads Organisation),1379012,0,546.3,high,2021-22
DSR-00846,SEG-0046,D-WB-01,WB,NH-10,landslide,LS-01474,2021-07-28T08:45:00,2021-08-01T09:27:00,96.7,full,major,87,362.3,False,vaccines,True,SEG-0047,12.1,NHIDCL,12950064,558105,558.0,very_high,2021-22
DSR-01074,SEG-0028,D-MN-01,MN,NH-37,landslide,LS-01852,2021-07-28T10:30:00,2021-08-01T20:00:00,105.5,full,major,16,58.8,True,fuel,True,SEG-0029,79.8,State PWD,3019942,291425,294.6,high,2021-22
DSR-00889,SEG-0064,D-AR-03,AR,NH-13-W,landslide,LS-01534,2021-08-01T00:15:00,2021-08-01T01:45:00,1.5,partial,minor,53,237.7,True,lpg_cylinders,True,SEG-0063,69.2,NHIDCL,41791,891354,214.9,very_high,2021-22
DSR-00739,SEG-0039,D-TR-01,TR,NH-8,landslide,LS-01275,2021-08-01T17:30:00,2021-08-01T18:30:00,1.0,partial,minor,0,0.0,False,fuel,True,SEG-0040,55.3,NDRF,85529,0,120.5,moderate,2021-22
DSR-00772,SEG-0050,D-SK-02,SK,NH-310,landslide,LS-01331,2021-08-01T21:30:00,2021-08-01T22:30:00,1.0,partial,minor,0,0.0,False,medicines,True,SEG-0049,24.5,NDRF,81067,0,142.8,very_high,2021-22
DSR-01025,SEG-0020,D-ML-04,ML,NH-27-SPUR,landslide,LS-01770,2021-08-02T10:45:00,2021-08-03T01:51:00,15.1,full,moderate,28,122.3,False,lpg_cylinders,True,SEG-0019,62.6,SDRF,1323713,596205,626.7,moderate,2021-22
DSR-01648,SEG-0044,D-AS-12,AS,NH-8,flood,,2021-08-02T12:15:00,2021-08-09T21:45:00,177.5,full,major,33,264.6,True,fuel,True,SEG-0043,34.3,NDRF,8639045,636148,624.3,low,2021-22
DSR-01656,SEG-0050,D-SK-02,SK,NH-310,flood,,2021-08-02T14:00:00,2021-08-10T12:36:00,190.6,full,major,99,821.2,True,vaccines,True,SEG-0049,42.9,NHIDCL,7352746,2262496,283.4,very_high,2021-22
DSR-00746,SEG-0059,D-AR-04,AR,NH-13,landslide,LS-01289,2021-08-03T15:30:00,2021-08-03T19:42:00,4.2,partial,minor,65,486.6,False,agri_produce,True,SEG-0058,73.2,State PWD,349910,1223390,520.8,very_high,2021-22
DSR-00736,SEG-0014,D-ML-01,ML,NH-6,landslide,LS-01272,2021-08-03T21:00:00,2021-08-04T03:54:00,6.9,partial,moderate,109,306.2,False,medicines,True,SEG-0013,85.0,SDRF,344630,1734000,93.1,high,2021-22
DSR-01970,SEG-0064,D-AR-03,AR,NH-13-W,protest_blockade,,2021-08-05T10:45:00,2021-08-05T22:39:00,11.9,partial,moderate,0,0.0,True,construction_material,True,SEG-0063,41.3,BRO (Border Roads Organisation),194158,0,179.2,very_high,2021-22
DSR-01630,SEG-0053,D-SK-03,SK,NH-510,road_subsidence,,2021-08-06T05:15:00,2021-08-10T01:09:00,91.9,full,major,71,461.9,True,fuel,True,SEG-0052,90.8,NHIDCL,4000871,1842812,129.9,high,2021-22
DSR-01053,SEG-0015,D-ML-02,ML,NH-6,landslide,LS-01820,2021-08-07T00:45:00,2021-08-07T01:45:00,1.0,partial,minor,0,0.0,False,food_grains,True,SEG-0014,72.9,BRO (Border Roads Organisation),79067,0,273.9,high,2021-22
DSR-00757,SEG-0047,D-SK-01,SK,NH-10,landslide,LS-01302,2021-08-07T08:15:00,2021-08-07T09:15:00,1.0,partial,minor,44,143.4,False,agri_produce,True,SEG-0046,131.2,NDRF,72033,758014,258.5,high,2021-22
DSR-00698,SEG-0050,D-SK-02,SK,NH-310,landslide,LS-01204,2021-08-07T12:30:00,2021-08-08T07:00:00,18.5,full,moderate,114,368.1,True,lpg_cylinders,True,SEG-0049,40.8,State PWD,1341016,1342885,147.5,very_high,2021-22
DSR-01839,SEG-0066,D-AR-09,AR,NH-315,flood,,2021-08-08T13:00:00,2021-08-28T19:00:00,486.0,full,major,12,69.1,False,relief_supplies,True,SEG-0065,109.0,BRO (Border Roads Organisation),15708815,102599,356.0,very_high,2021-22
DSR-00845,SEG-0061,D-AR-06,AR,NH-13,landslide,LS-01471,2021-08-08T20:30:00,2021-08-08T23:06:00,2.6,partial,minor,0,0.0,True,lpg_cylinders,True,SEG-0060,105.9,BRO (Border Roads Organisation),357704,0,390.9,high,2021-22
DSR-00731,SEG-0023,D-MN-05,MN,NH-2,landslide,LS-01257,2021-08-09T21:45:00,2021-08-10T08:39:00,10.9,full,major,182,1156.2,True,construction_material,True,SEG-0022,47.2,NHIDCL,1367400,3216777,78.7,moderate,2021-22
DSR-02212,SEG-0002,D-AS-10,AS,NH-27,protest_blockade,,2021-08-10T02:45:00,2021-08-10T14:51:00,12.1,full,moderate,119,452.2,True,lpg_cylinders,True,SEG-0001,360.0,NDRF,477774,1495028,175.9,low,2021-22
DSR-00843,SEG-0026,D-NL-04,NL,NH-29,landslide,LS-01469,2021-08-10T13:00:00,2021-08-11T02:18:00,13.3,full,catastrophic,42,352.1,False,lpg_cylinders,True,SEG-0025,118.2,NDRF,1077922,734201,136.0,high,2021-22
DSR-00872,SEG-0041,D-TR-03,TR,NH-8,landslide,LS-01507,2021-08-10T21:30:00,2021-08-10T22:30:00,1.0,partial,minor,17,113.6,True,vaccines,True,SEG-0042,21.6,BRO (Border Roads Organisation),74499,140646,45.6,low,2021-22
DSR-01071,SEG-0015,D-ML-02,ML,NH-6,landslide,LS-01848,2021-08-11T07:15:00,2021-08-11T08:15:00,1.0,partial,minor,52,464.1,False,relief_supplies,True,SEG-0016,30.3,NDRF,50029,1446719,372.3,high,2021-22
DSR-01996,SEG-0062,D-AS-09,AS,NH-13-W,road_subsidence,,2021-08-11T13:45:00,2021-08-12T02:21:00,12.6,full,moderate,25,220.5,True,construction_material,True,SEG-0056,133.5,NHIDCL,277504,496899,336.4,high,2021-22
DSR-00916,SEG-0021,D-NL-02,NL,NH-2,landslide,LS-01569,2021-08-11T19:15:00,2021-08-11T23:27:00,4.2,partial,moderate,69,483.2,True,agri_produce,True,SEG-0022,25.0,SDRF,340746,1538126,153.2,high,2021-22
DSR-00758,SEG-0055,D-SK-04,SK,NH-510,landslide,LS-01304,2021-08-12T07:45:00,2021-08-13T11:39:00,27.9,full,catastrophic,112,850.1,True,construction_material,True,SEG-0054,29.7,SDRF,305554,1305107,611.0,very_high,2021-22
DSR-00705,SEG-0027,D-NL-03,NL,NH-29,landslide,LS-01214,2021-08-12T17:45:00,2021-08-13T03:51:00,10.1,full,major,81,372.7,True,vaccines,True,SEG-0026,87.3,BRO (Border Roads Organisation),1133055,1450043,77.1,high,2021-22
DSR-00823,SEG-0030,D-MN-04,MN,NH-37,landslide,LS-01431,2021-08-12T19:00:00,2021-08-12T20:48:00,1.8,partial,minor,119,533.9,False,lpg_cylinders,True,SEG-0069,90.9,NDRF,94976,2103461,88.9,moderate,2021-22
DSR-00966,SEG-0031,D-MN-02,MN,NH-2-S,landslide,LS-01664,2021-08-13T10:30:00,2021-08-13T12:30:00,2.0,partial,minor,48,163.8,False,fuel,True,SEG-0024,66.0,BRO (Border Roads Organisation),114437,685115,566.4,moderate,2021-22
DSR-01662,SEG-0040,D-TR-03,TR,NH-8,protest_blockade,,2021-08-13T11:30:00,2021-08-14T02:12:00,14.7,full,moderate,35,231.1,False,food_grains,True,SEG-0039,54.0,SDRF,300912,989361,58.9,moderate,2021-22
DSR-00880,SEG-0052,D-SK-01,SK,NH-510,landslide,LS-01517,2021-08-14T01:30:00,2021-08-17T17:06:00,87.6,full,major,55,387.9,False,vaccines,True,SEG-0053,11.3,NDRF,850289,1333330,102.5,very_high,2021-22
DSR-02044,SEG-0053,D-SK-03,SK,NH-510,protest_blockade,,2021-08-14T06:15:00,2021-08-15T20:39:00,38.4,full,moderate,33,104.3,False,agri_produce,True,SEG-0054,25.1,NHIDCL,1752603,384860,55.4,high,2021-22
DSR-00704,SEG-0065,D-AR-05,AR,NH-315,landslide,LS-01211,2021-08-16T23:15:00,2021-08-26T09:51:00,226.6,full,catastrophic,0,0.0,False,relief_supplies,True,SEG-0066,93.4,BRO (Border Roads Organisation),6991991,0,416.8,high,2021-22
DSR-00974,SEG-0036,D-MZ-05,MZ,NH-306,landslide,LS-01684,2021-08-17T10:45:00,2021-08-22T23:03:00,132.3,full,major,54,306.7,False,agri_produce,True,SEG-0035,117.1,State PWD,18048355,634132,264.7,high,2021-22
DSR-00909,SEG-0046,D-WB-01,WB,NH-10,landslide,LS-01562,2021-08-18T07:15:00,2021-08-18T10:57:00,3.7,partial,minor,57,309.1,False,relief_supplies,True,SEG-0001,552.8,BRO (Border Roads Organisation),171787,1008084,449.9,very_high,2021-22
DSR-01683,SEG-0041,D-TR-03,TR,NH-8,flood,,2021-08-18T17:45:00,2021-08-25T22:33:00,172.8,full,major,94,389.2,False,medicines,True,SEG-0042,30.6,NDRF,4987096,927709,264.1,low,2021-22
DSR-00840,SEG-0030,D-MN-04,MN,NH-37,landslide,LS-01462,2021-08-19T02:00:00,2021-08-19T03:00:00,1.0,partial,minor,13,68.3,True,medicines,True,SEG-0033,83.8,NDRF,29107,138262,327.6,moderate,2021-22
DSR-02089,SEG-0036,D-MZ-05,MZ,NH-306,flood,,2021-08-19T13:00:00,2021-08-25T22:48:00,153.8,full,major,29,161.6,True,fuel,True,SEG-0035,95.6,NDRF,3163946,478734,492.6,high,2021-22
DSR-00912,SEG-0060,D-AR-06,AR,NH-13,landslide,LS-01565,2021-08-19T21:30:00,2021-08-20T01:30:00,4.0,partial,minor,0,0.0,True,food_grains,True,SEG-0059,73.3,NHIDCL,281853,0,414.7,very_high,2021-22
DSR-00829,SEG-0043,D-TR-02,TR,NH-8,landslide,LS-01443,2021-08-20T06:15:00,2021-08-20T10:09:00,3.9,partial,moderate,49,157.2,False,food_grains,True,SEG-0044,104.4,BRO (Border Roads Organisation),97735,729921,564.9,moderate,2021-22
DSR-01046,SEG-0062,D-AS-09,AS,NH-13-W,landslide,LS-01812,2021-08-21T23:15:00,2021-08-22T03:15:00,4.0,partial,minor,45,206.6,False,vaccines,True,SEG-0006,69.4,BRO (Border Roads Organisation),223497,581671,151.7,high,2021-22
DSR-00724,SEG-0066,D-AR-09,AR,NH-315,landslide,LS-01249,2021-08-22T01:00:00,2021-08-22T03:12:00,2.2,partial,minor,65,411.3,True,fuel,True,SEG-0067,44.0,State PWD,90542,1394327,115.7,very_high,2021-22
